C_ID,C_UPDATETIME,C_UPDATEUSER,C_CREATEUSER,C_CREATETIME,C_SC_MNEMONIC,S_LOCK_COUNTER,C_GEOREFERENCSTA,C_GEOREFERENCQLT,C_ADDRESS_STREET,C_ADDRESS_HOUSEN,C_ADDRESS_CITYDI,C_ADDRESS_CITY,C_ADDRESS_ZIPCOD,C_ADDRESS_COUNTR,C_ADDRESS_COORDX,C_ADDRESS_COORDY,C_ADDRESS_COORDT,C_ADDRESS_CO_INN,C_ADDRESS_INN,C_GEOCODED_STREE,C_GEOCODED_HOUSE,C_GEOCODED_CITYD,C_GEOCODED_CITY,C_GEOCODED_ZIPCO,C_GEOCODED_COUNT,C_GEOCODED_COORX,C_GEOCODED_COORY,C_GEOCODED_COORT,C_GEOCODED_COINN,C_GEOCODED_ISNOT,C_IMPORTED_STREE,C_IMPORTED_HOUSE,C_IMPORTED_CITYD,C_IMPORTED_CITY,C_IMPORTED_ZIPCO,C_IMPORTED_COUNT,C_IMPORTED_COORX,C_IMPORTED_COORY,C_IMPORTED_COORT,C_IMPORTED_COINN,C_IMPORTED_INN,C_GEOREFERENCLVL
384817acdca8ea300000011b739700ad00c6,2008-07-30 12:50:21,GK,GK,2008-07-30 12:50:21,LOGOTAKT,0,1,,Europaring, Haid 5,,,Straubing,94315,DE,1257610,4887603,2,1,1,,,,,,,,,,,,Europaring, Haid 5,,,Straubing,94315,DE,1257610,4887603,2,1,1,
384817acdca8ea300000011b739701a700c7,2008-07-30 12:50:21,GK,GK,2008-07-30 12:50:21,LOGOTAKT,0,1,,Am Ostkai 12,,,Stuttgart,70327,DE,925800,4877037,2,1,1,,,,,,,,,,,,Am Ostkai 12,,,Stuttgart,70327,DE,925800,4877037,2,1,1,
384817acdca8ea300000011b739702b100c8,2008-07-30 12:50:21,GK,GK,2008-07-30 12:50:21,LOGOTAKT,0,1,,Hafenbahnstrasse 2a,,,Stuttgart,70329,DE,926584,4876237,2,1,1,,,,,,,,,,,,Hafenbahnstrasse 2a,,,Stuttgart,70329,DE,926584,4876237,2,1,1,
384817ac353eeccb0000011b6ed941790053,2008-07-29 14:44:37,GK,GK,2008-07-29 14:44:37,LOGOTAKT,1,1,,,,,Paris Versailles,,FR,214635,4879584,2,1,1,,,,,,,,,,,,,,,Paris Versailles,,FR,214635,4879584,2,1,1,
384817ac353eeccb0000011b6ed945700054,2008-07-29 14:44:38,GK,GK,2008-07-29 14:44:38,LOGOTAKT,1,1,,,,,Paris Bonneuil-sur-Marne - Paris Massy Paliseau,,FR,231637,4874732,2,1,1,,,,,,,,,,,,,,,Paris Bonneuil-sur-Marne - Paris Massy Paliseau,,FR,231637,4874732,2,1,1,
384817ac353eeccb0000011b6ed9490a0055,2008-07-29 14:44:39,GK,GK,2008-07-29 14:44:39,LOGOTAKT,1,1,,,,,Paris Massy Paliseau JCT,,FR,241040,4873948,2,1,1,,,,,,,,,,,,,,,Paris Massy Paliseau JCT,,FR,241040,4873948,2,1,1,
384817ac353eeccb0000011b6ed94d400056,2008-07-29 14:44:40,GK,GK,2008-07-29 14:44:40,LOGOTAKT,1,1,,,,,Paris Plaisir Grignon,,FR,205543,4884667,2,1,1,,,,,,,,,,,,,,,Paris Plaisir Grignon,,FR,205543,4884667,2,1,1,
384817ac353eeccb0000011b6ed950ea0057,2008-07-29 14:44:41,GK,GK,2008-07-29 14:44:41,LOGOTAKT,1,1,,,,,Bethune,,FR,263512,5052210,2,1,1,,,,,,,,,,,,,,,Bethune,,FR,263512,5052210,2,1,1,
384817ac353eeccb0000011b6ed954740058,2008-07-29 14:44:41,GK,GK,2008-07-29 14:44:41,LOGOTAKT,1,1,,,,,Fos sur Mer,,FR,491541,4347606,2,1,1,,,,,,,,,,,,,,,Fos sur Mer,,FR,491541,4347606,2,1,1,
384817ac353eeccb0000011b6ed957620059,2008-07-29 14:44:42,GK,GK,2008-07-29 14:44:42,LOGOTAKT,0,1,,,,,Bassin de Arenc,,FR,535727,4332956,2,1,1,,,,,,,,,,,,,,,Bassin de Arenc,,FR,535727,4332956,2,1,1,
384817ac353eeccb0000011b6ed95acd005a,2008-07-29 14:44:43,GK,GK,2008-07-29 14:44:43,LOGOTAKT,1,1,,,,,Mourepiane,,FR,530877,4336449,2,1,1,,,,,,,,,,,,,,,Mourepiane,,FR,530877,4336449,2,1,1,
384817ac353eeccb0000011b6ed96472005b,2008-07-29 14:44:46,GK,GK,2008-07-29 14:44:46,LOGOTAKT,1,1,,,,,Strasbourg Neudorf,,FR,774818,4856631,2,1,1,,,,,,,,,,,,,,,Strasbourg Neudorf,,FR,774818,4856631,2,1,1,
384817ac353eeccb0000011b6ed967fc005c,2008-07-29 14:44:46,GK,GK,2008-07-29 14:44:46,LOGOTAKT,1,1,,,,,Le Boulou,,FR,283630,4253158,2,1,1,,,,,,,,,,,,,,,Le Boulou,,FR,283630,4253158,2,1,1,
384817ac353eeccb0000011b6ed96aea005d,2008-07-29 14:44:47,GK,GK,2008-07-29 14:44:47,LOGOTAKT,1,1,,,,,Sete,,FR,366747,4341232,2,1,1,,,,,,,,,,,,,,,Sete,,FR,366747,4341232,2,1,1,
384817acaef4db280000011aece7a52b002c,2008-07-04 09:09:42,GK,GK,2008-07-04 09:09:42,LOGOTAKT,0,1,100,Buurtspoorweglei, 3,,,Borgerhout,2140,BE,445337,5122487,2,1,1,Buurtspoorweglei,3,,Borgerhout,2140,BE,444637,5121787,2,1,1,Buurtspoorweglei, 3,,,Borgerhout,2140,BE,,,,0,1,
384817ac353eeccb0000011b6ed8001f00ed,2008-07-29 14:43:14,GK,GK,2008-07-29 14:43:14,LOGOTAKT,1,1,,,,,Glückstadt,,DE,942888,5378825,2,1,1,,,,,,,,,,,,,,,Glückstadt,,DE,942888,5378825,2,1,1,
384817ac353eeccb0000011b6ed8039a00ee,2008-07-29 14:43:15,GK,GK,2008-07-29 14:43:15,LOGOTAKT,1,1,,,,,Gütersloh,,DE,839426,5191314,2,1,1,,,,,,,,,,,,,,,Gütersloh,,DE,839426,5191314,2,1,1,
384817ac353eeccb0000011b6ed8073400ef,2008-07-29 14:43:16,GK,GK,2008-07-29 14:43:16,LOGOTAKT,1,1,,,,,Kornwestheim,,DE,918594,4888084,2,1,1,,,,,,,,,,,,,,,Kornwestheim,,DE,918594,4888084,2,1,1,
384817ac353eeccb0000011b6ed80a7000f0,2008-07-29 14:43:17,GK,GK,2008-07-29 14:43:17,LOGOTAKT,1,1,,,,,Beiseförth,,DE,955174,5108715,2,1,1,,,,,,,,,,,,,,,Beiseförth,,DE,955174,5108715,2,1,1,
384817acc851741700000118606ce0ee00ac,2008-02-28 15:23:11,GK,GK,2008-02-28 15:23:11,LOGOTAKT,0,1,100,Torslandavägen,,Arendal,Göteborg,418 78,SE,1186874,5771057,2,1,1,Torslandavägen,,Arendal,Göteborg,418 78,SE,1186174,5770357,2,1,1,Torslandavägen,,,Göteborg,41878,SE,,,,0,1,
384817acc851741700000118606ce45900ae,2008-11-25 09:30:20,GK,GK,2008-02-28 15:23:12,LOGOTAKT,1,3,100,Grangeburn Road,,,Grangemouth,FK3 9,GB,-371816,5602327,2,1,1,Grangeburn Road,,,Grangemouth,FK3 9,GB,-371366,5601976,2,1,1,Grangeburn Road,,,Grangemouth,Stirlingshire FK3,GB,,,,0,1,
384817acc851741700000118606ce64d00b0,2008-02-28 15:23:12,GK,GK,2008-02-28 15:23:12,LOGOTAKT,0,1,100,Færgevej,,,Grenaa,8500,DK,1093073,5641156,2,1,1,Færgevej,,,Grenaa,8500,DK,1092573,5640656,2,1,1,Færgevej,,,Grenaa,8500,DK,,,,0,1,
384817acc851741700000118606dc5e0006a,2008-11-26 13:50:34,GK,GK,2008-02-28 15:24:10,LOGOTAKT,2,3,100,London Road,,,Purfleet,RM19 1,GB,23833,5147642,2,1,1,London Road Purfleet,,,Purfleet,RM19 1,GB,24388,5147928,2,1,1,London Road,,,Purfleet Essex,GB-RM19 1RP,GB,,,,0,1,
384817acc851741700000118606dc65d006b,2009-07-30 16:52:47,GK,GK,2008-02-28 15:24:10,LOGOTAKT,3,3,100,London Road,,,Purfleet,RM19 1,GB,24579,5147907,2,1,1,London Road Purfleet,,,Purfleet,RM19 1,GB,24579,5147907,2,1,1,London Road,,,Purfleet Essex,GB-RM19 1RP,GB,,,,0,1,
384817acc851741700000118606dc851006d,2008-02-28 15:24:10,GK,GK,2008-02-28 15:24:10,LOGOTAKT,0,1,100,Hakunintie,,,Rauma,26100,FI,2146483,6113446,2,1,1,Hakunintie,,,Rauma,26100,FI,2145983,6112946,2,1,1,Hakunintie,,,Rauma,26100,FI,,,,0,1,
384817acc851741700000118606dcbcb0070,2008-02-28 15:24:11,GK,GK,2008-02-28 15:24:11,LOGOTAKT,0,1,100,Via Trieste,,,Ravenna,48100,IT,1222960,4442743,2,1,1,Via Trieste,,,Ravenna,48100,IT,1222460,4442243,2,1,1,Via Trieste,,,Ravenna,48100,IT,,,,0,1,
384817acc851741700000118606dcc290071,2008-02-28 15:24:11,GK,GK,2008-02-28 15:24:11,LOGOTAKT,0,1,100,Via Trieste,,,Ravenna,48100,IT,1223160,4442943,2,1,1,Via Trieste,,,Ravenna,48100,IT,1222460,4442243,2,1,1,Via Trieste,,,Ravenna,48100,IT,,,,0,1,
384817acc851741700000118606dce8b0073,2008-11-25 10:04:03,GK,GK,2008-02-28 15:24:12,LOGOTAKT,1,3,100,Kundzinsalas 1,,,Riga,LV-1822,LV,2409096,5699170,2,1,1,,,Biekensala,Riga,,LV,2409940,5692420,2,1,1,Kundzinsalas 1,,,Riga,LV-1822,LT,,,,0,1,
384817acc851741700000118606dcee80074,2009-07-30 16:55:25,GK,GK,2008-02-28 15:24:12,LOGOTAKT,3,3,100,Kundzinsalas 1,,,Riga,1822,LV,2405600,5694480,2,1,1,,,Ãgenskalna Priedes,Riga,,LV,2405600,5694480,2,1,1,Kundzinsalas 1,,,Riga,LV-1822,LT,,,,0,1,
384817acc851741700000118606dd30f0078,2008-02-28 15:24:13,GK,GK,2008-02-28 15:24:13,LOGOTAKT,0,1,40,Strossmayerova,,,Rijeka,5100,HR,1444340,4532910,2,1,1,,,,Rijeka-Port,,HR,1443840,4532410,2,1,1,Strossmayerova,,,Rijeka,5100,HR,,,,0,1,
384817acc851741700000118606dd39b0079,2008-02-28 15:24:13,GK,GK,2008-02-28 15:24:13,LOGOTAKT,0,1,40,Strossmayerova,,,Rijeka,5100,HR,1444540,4533110,2,1,1,,,,Rijeka-Port,,HR,1443840,4532410,2,1,1,Strossmayerova,,,Rijeka,5100,HR,,,,0,1,
384817acc851741700000118606dd5de007b,2008-02-28 15:24:14,GK,GK,2008-02-28 15:24:14,LOGOTAKT,0,1,40,Cliff Road,,,Rosslare,Co. Wexford,IE,-635004,5224730,2,1,1,,,Kilrane,Rosslare Harbour,,IE,-635504,5224230,2,1,1,Cliff Road,,,Rosslare,Co. Wexford,IE,,,,0,1,
384817acc851741700000118606dd83f007d,2008-02-28 15:24:14,GK,GK,2008-02-28 15:24:14,LOGOTAKT,0,1,100,Am Skandinavienkai 7,,Peez,Rostock,18147,DE,1210593,5414303,2,1,1,Am Skandinavienkai,,Peez,Rostock,18147,DE,1210093,5413803,2,1,1,Am Skandinavienkai 7,,,Rostock,18147,DE,,,,0,1,
384817acc851741700000118606dd8ac007e,2008-02-28 15:24:15,GK,GK,2008-02-28 15:24:15,LOGOTAKT,0,1,100,Am Skandinavienkai 7,,Peez,Rostock,18147,DE,1210793,5414503,2,1,1,Am Skandinavienkai,,Peez,Rostock,18147,DE,1210093,5413803,2,1,1,Am Skandinavienkai 7,,,Rostock,18147,DE,,,,0,1,
384817acc851741700000118606ddb1d0080,2008-02-28 15:24:15,GK,GK,2008-02-28 15:24:15,LOGOTAKT,0,1,42,Terminal Pier 5,6 & 7, Harbour number 2530,,,Rotterdam,3089 JK,NL,413493,5194786,2,1,1,,,,Rotterdam-Port,,NL,412993,5194286,2,1,1,Terminal Pier 5,6 & 7, Harbour number 2530,,,Rotterdam,3089 JK,NL,,,,0,1,
384817acc851741700000118606cfe7900c3,2008-11-25 08:53:17,GK,GK,2008-02-28 15:23:19,LOGOTAKT,1,3,100,Oceangatan 3,,,Helsingborg,251 08,SE,1268993,5603672,2,1,1,Oceangatan,,,Helsingborg,252 25,SE,1269326,5603675,2,1,1,Oceangatan 3,,,Helsingborg,251 08,SE,,,,0,1,
384817acc851741700000118606cfed700c4,2009-07-30 16:47:59,GK,GK,2008-02-28 15:23:19,LOGOTAKT,1,3,100,Oceangatan 3,,,Helsingborg,251 08,SE,1269313,5603781,2,1,1,Oceangatan,,,Helsingborg,252 25,SE,1269313,5603781,2,1,1,Oceangatan 3,,,Helsingborg,251 08,SE,,,,0,1,
384817acc851741700000118606d02ce00c8,2008-02-28 15:23:20,GK,GK,2008-02-28 15:23:20,LOGOTAKT,0,1,40,Kyläsaarenkatu,,,Helsinki,00690,FI,2494675,6015848,2,1,1,,,,Helsinki(Muuga)-Port,,FI,2494175,6015348,2,1,1,Kyläsaarenkatu,,,Helsinki,00690,FI,,,,0,1,
384817acc851741700000118606d033c00c9,2008-02-28 15:23:20,GK,GK,2008-02-28 15:23:20,LOGOTAKT,0,1,40,Kyläsaarenkatu,,,Helsinki,00690,FI,2494875,6016048,2,1,1,,,,Helsinki(Muuga)-Port,,FI,2494175,6015348,2,1,1,Kyläsaarenkatu,,,Helsinki,00690,FI,,,,0,1,
384817ac5aeed70b00000118f011e6280072,2008-03-27 12:49:08,GK,GK,2008-03-27 12:49:08,LOGOTAKT,0,1,,,,,Vucovar,,,1895642,4512565,2,1,1,,,,,,,,,,,,,,,Vucovar,,,1895642,4512565,2,1,1,
384817acdca8ea300000011b73961dfe00c6,2008-07-30 12:49:23,GK,GK,2008-07-30 12:49:23,LOGOTAKT,1,1,,Seelandstraße 31,,,Lübeck,23569,DE,1078718,5390059,2,1,1,,,,,,,,,,,,Seelandstraße 31,,,Lübeck,23569,DE,1078718,5390059,2,1,1,
384817acdca8ea300000011b73961eaa00c7,2009-07-24 08:44:16,ptv,GK,2008-07-30 12:49:23,LOGOTAKT,3,1,0,Skandinavienkai,,,Lübeck-Travemünde,23570,DE,1085656,5394002,2,1,1,,,,,,,,,,0,0,Skandinavienkai,,,Lübeck-Travemünde,23570,DE,1085656,5394002,2,1,1,
384817acdca8ea300000011b73961f5600c8,2008-07-30 12:49:23,GK,GK,2008-07-30 12:49:23,LOGOTAKT,0,1,,Am Hansenbusch 11,,,Ludwigshafen,67069,DE,840981,4954137,2,1,1,,,,,,,,,,,,Am Hansenbusch 11,,,Ludwigshafen,67069,DE,840981,4954137,2,1,1,
384817acdca8ea300000011b73961ff200c9,2008-07-30 12:49:23,GK,GK,2008-07-30 12:49:23,LOGOTAKT,0,1,,Shellstrasse 5,,,Ludwigshafen,67065,DE,843451,4945682,2,1,1,,,,,,,,,,,,Shellstrasse 5,,,Ludwigshafen,67065,DE,843451,4945682,2,1,1,
384817acdca8ea300000011b7396214a00ca,2008-07-30 12:49:24,GK,GK,2008-07-30 12:49:24,LOGOTAKT,0,1,,Via Industria,,,Bioggio,6934,CH,891773,4602006,2,1,1,,,,,,,,,,,,Via Industria,,,Bioggio,6934,CH,891773,4602006,2,1,1,
384817acdca8ea300000011b7396221500cb,2008-07-30 12:49:24,GK,GK,2008-07-30 12:49:24,LOGOTAKT,0,1,,Terminalgatan 1,,,Lulea,95433,SE,2196388,6564942,2,1,1,,,,,,,,,,,,Terminalgatan 1,,,Lulea,95433,SE,2196388,6564942,2,1,1,
384817acdca8ea300000011b739622c100cc,2008-07-30 12:49:24,GK,GK,2008-07-30 12:49:24,LOGOTAKT,0,1,,Traktorvägen,,,Gammelstad - Lulea,95433,SE,2213052,6561078,2,1,1,,,,,,,,,,,,Traktorvägen,,,Gammelstad - Lulea,95433,SE,2213052,6561078,2,1,1,
384817acdca8ea300000011b7396236c00cd,2010-05-11 11:27:42,ptv,GK,2008-07-30 12:49:24,LOGOTAKT,4,1,0,chemin du Charbonnier,,,Lyon,69200,FR,482987,4575418,2,1,1,,,,,,,,,,,,chemin du Charbonnier,,,Lyon,69200,FR,482987,4575418,2,1,1,0
384817acdca8ea300000011b7396248600ce,2008-07-30 12:49:24,GK,GK,2008-07-30 12:49:24,LOGOTAKT,0,1,,63 rue du Beaujolais,,,Saint-Priest,69800,FR,490745,4569213,2,1,1,,,,,,,,,,,,63 rue du Beaujolais,,,Saint-Priest,69800,FR,490745,4569213,2,1,1,
73f316ac2a02503f000001288b742e9800fc,2010-05-12 09:39:27,ptv,ptv,2010-05-12 09:39:27,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74369700fd,2010-05-12 09:39:29,ptv,ptv,2010-05-12 09:39:29,LOGOTAKT,0,1,100,Oskar-Enslin-Str. 19,,,Hermaringen,89568,DE,1025803,4859265,2,1,1,Oskar-Enslin-Str.,19,,Hermaringen,89568,DE,1025803,4859265,2,1,1,Oskar-Enslin-Str. 19,,,Hermaringen,89568,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74394600fe,2010-05-12 09:39:29,ptv,ptv,2010-05-12 09:39:29,LOGOTAKT,0,1,100,Haselsteinstr. 53,,,Winnenden,71364,DE,940756,4885533,2,1,1,Haselsteinstr.,53,Breuningsweiler,Winnenden,71364,DE,940756,4885533,2,1,1,Haselsteinstr. 53,,,Winnenden,71364,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b7444430000,2010-05-12 09:39:33,ptv,ptv,2010-05-12 09:39:32,LOGOTAKT,1,1,100,Am Södrath 44,,,Ratingen,40885,DE,688431,5136321,2,1,1,Am Södrath,44,Breitscheid,Ratingen,40885,DE,688431,5136321,2,1,1,Am Södrath 44,,,Ratingen,40885,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b7447410001,2010-05-12 09:39:34,ptv,ptv,2010-05-12 09:39:33,LOGOTAKT,1,1,100,Feringastr. 6,,,Unterföhring,85774,DE,1163318,4817886,2,1,1,Feringastr.,6,,Unterföhring,85774,DE,1163318,4817886,2,1,1,Feringastr. 6,,,Unterföhring,85774,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b7452e90002,2010-05-12 09:39:36,ptv,ptv,2010-05-12 09:39:36,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b7455a80003,2010-05-12 09:39:37,ptv,ptv,2010-05-12 09:39:37,LOGOTAKT,0,1,100,Michael-Becker-Str. 9,,,Weilheim an der Teck,73235,DE,952772,4862273,2,1,1,Michael-Becker-Str.,9,,Weilheim,73235,DE,952772,4862273,2,1,1,Michael-Becker-Str. 9,,,Weilheim an der Teck,73235,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b745fca0004,2010-05-12 09:39:40,ptv,ptv,2010-05-12 09:39:39,LOGOTAKT,1,1,100,Zum Düker 20,,,Castrop-Rauxel,44579,DE,729919,5159386,2,1,1,Zum Düker,20,Habinghorst,Castrop-Rauxel,44579,DE,729919,5159386,2,1,1,Zum Düker 20,,,Castrop-Rauxel,44579,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b7463160005,2010-05-12 09:39:41,ptv,ptv,2010-05-12 09:39:40,LOGOTAKT,1,1,100,Pfarrgasse 2,,,Römerstein,72587,DE,954906,4848207,2,1,1,Pfarrgasse,2,Zainingen,Römerstein,72587,DE,954906,4848207,2,1,1,Pfarrgasse 2,,,Römerstein,72587,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b746be00006,2010-05-12 09:39:44,ptv,ptv,2010-05-12 09:39:42,LOGOTAKT,1,1,99,Trennfurter Str. 133,,,Klingenberg a. Main,63911,DE,917747,4977212,2,1,1,Trennfurter Str.,133,Trennfurt,Klingenberg,63911,DE,917747,4977212,2,1,1,Trennfurter Str. 133,,,Klingenberg a. Main,63911,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b7471bc0007,2010-05-12 09:39:44,ptv,ptv,2010-05-12 09:39:44,LOGOTAKT,1,1,100,Speestr. 2,,,Ratingen,40885,DE,683111,5133305,2,1,1,Speestr.,2,Lintorf,Ratingen,40885,DE,683111,5133305,2,1,1,Speestr. 2,,,Ratingen,40885,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74743c0008,2010-05-12 09:39:45,ptv,ptv,2010-05-12 09:39:45,LOGOTAKT,0,1,100,Speestr. 2,,,Ratingen,40885,DE,683111,5133305,2,1,1,Speestr.,2,Lintorf,Ratingen,40885,DE,683111,5133305,2,1,1,Speestr. 2,,,Ratingen,40885,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b747b220009,2010-05-12 09:39:47,ptv,ptv,2010-05-12 09:39:46,LOGOTAKT,1,1,99,Trennfurter Str. 133,,,Klingenberg a. Main,63911,DE,917747,4977212,2,1,1,Trennfurter Str.,133,Trennfurt,Klingenberg,63911,DE,917747,4977212,2,1,1,Trennfurter Str. 133,,,Klingenberg a. Main,63911,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b748081000a,2010-05-12 09:39:48,ptv,ptv,2010-05-12 09:39:48,LOGOTAKT,0,1,100,Speestr. 2,,,Ratingen,40885,DE,683111,5133305,2,1,1,Speestr.,2,Lintorf,Ratingen,40885,DE,683111,5133305,2,1,1,Speestr. 2,,,Ratingen,40885,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b748a93000b,2010-05-12 09:39:50,ptv,ptv,2010-05-12 09:39:50,LOGOTAKT,0,1,100,Aherhammer 1,,,Kreuztal,57223,DE,802273,5095833,2,1,1,Aherhammer,1,,Kreuztal,57223,DE,802273,5095833,2,1,1,Aherhammer 1,,,Kreuztal,57223,DE,0,0,1,1,1,8
73f316ac2a02503f000001288b748db0000c,2010-05-12 09:39:51,ptv,ptv,2010-05-12 09:39:51,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b749d50000d,2010-05-12 09:39:55,ptv,ptv,2010-05-12 09:39:55,LOGOTAKT,1,1,100,Zum Düker 20,,,Castrop-Rauxel,44579,DE,729919,5159386,2,1,1,Zum Düker,20,Habinghorst,Castrop-Rauxel,44579,DE,729919,5159386,2,1,1,Zum Düker 20,,,Castrop-Rauxel,44579,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74a00f000e,2010-05-12 09:39:56,ptv,ptv,2010-05-12 09:39:56,LOGOTAKT,1,1,100,Pfarrgasse 2,,,Römerstein,72587,DE,954906,4848207,2,1,1,Pfarrgasse,2,Zainingen,Römerstein,72587,DE,954906,4848207,2,1,1,Pfarrgasse 2,,,Römerstein,72587,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74a9e3000f,2010-05-12 09:39:58,ptv,ptv,2010-05-12 09:39:58,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74ad1f0010,2010-05-12 09:39:59,ptv,ptv,2010-05-12 09:39:59,LOGOTAKT,0,1,100,Im Niederdorf 4,,,Wangen im Allgäu,88239,DE,982952,4768543,2,1,1,Im Niederdorf,4,,Wangen,88239,DE,982952,4768543,2,1,1,Im Niederdorf 4,,,Wangen im Allgäu,88239,DE,0,0,1,1,1,8
73f316ac2a02503f000001288b74b6b40011,2010-05-12 09:40:02,ptv,ptv,2010-05-12 09:40:02,LOGOTAKT,0,1,100,Im Niederdorf 4,,,Wangen im Allgäu,88239,DE,982952,4768543,2,1,1,Im Niederdorf,4,,Wangen,88239,DE,982952,4768543,2,1,1,Im Niederdorf 4,,,Wangen im Allgäu,88239,DE,0,0,1,1,1,8
73f316ac2a02503f000001288b74ba1f0012,2010-05-12 09:40:02,ptv,ptv,2010-05-12 09:40:02,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74c3560013,2010-05-12 09:40:05,ptv,ptv,2010-05-12 09:40:05,LOGOTAKT,0,1,100,Kreisstr. 14,,,Hattingen,45525,DE,717626,5139982,2,1,1,Kreisstr.,14,,Hattingen,45525,DE,717626,5139982,2,1,1,Kreisstr. 14,,,Hattingen,45525,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74c6060014,2010-05-12 09:40:06,ptv,ptv,2010-05-12 09:40:06,LOGOTAKT,0,1,100,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr.,16,,Schorndorf,73614,DE,951541,4880838,2,1,1,Vordere Ramsbachstr. 16,,,Schorndorf,73614,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74cdd60015,2010-05-12 09:40:08,ptv,ptv,2010-05-12 09:40:08,LOGOTAKT,1,1,100,Vulkanstr. 170,,,Krefeld,47807,DE,657020,5131019,2,1,1,Vulkanstr.,170,Fischeln,Krefeld,47807,DE,657020,5131019,2,1,1,Vulkanstr. 170,,,Krefeld,47807,DE,0,0,1,1,1,7
73f316ac2a02503f000001288b74d0470016,2010-05-12 09:40:08,ptv,ptv,2010-05-12 09:40:08,LOGOTAKT,0,1,100,Vulkanstr. 170,,,Krefeld,47807,DE,657020,5131019,2,1,1,Vulkanstr.,170,Fischeln,Krefeld,47807,DE,657020,5131019,2,1,1,Vulkanstr. 170,,,Krefeld,47807,DE,0,0,1,1,1,7
384817acb6b641af000001197656e65b00b2,2008-04-22 15:33:37,GK,GK,2008-04-22 15:33:37,LOGOTAKT,0,1,100,Hafenstraße 34,,Veltenhof,Braunschweig,38112,DE,1049592,5232002,2,1,1,Hafenstr.,,Veltenhof,Braunschweig,38112,DE,1048892,5231302,2,1,1,Hafenstraße 34,,,Braunschweig,38112,DE,,,,0,1,
384817acb6b641af000001197656eafe00b6,2008-04-22 15:33:38,GK,GK,2008-04-22 15:33:38,LOGOTAKT,0,1,100,Elbehafen,,,Brunsbüttel,25541,DE,918232,5389701,2,1,1,Elbehafen,,,Brunsbüttel,25541,DE,917532,5389001,2,1,1,Elbehafen,,,Brunsbüttel,25541,DE,,,,0,1,
384817acb6b641af0000011976539e350055,2008-04-22 15:30:02,GK,GK,2008-04-22 15:30:02,LOGOTAKT,0,1,55,,,,Rue de Port,Mâcon,FR,2729040,4280660,2,1,1,,,,Ruen,,BG,2728340,4279960,2,1,1,,,,Rue de Port,Mâcon,,,,,0,1,
384817acb6b641af0000011976547f3e005c,2008-04-22 15:30:59,GK,GK,2008-04-22 15:30:59,LOGOTAKT,0,1,56,,,,Rue du Canal Terray,Nogent sur Seine,FR,4691370,4213230,2,1,1,,,,Canab,,RU,4690670,4212530,2,1,1,,,,Rue du Canal Terray,Nogent sur Seine,,,,,0,1,
